"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"PALM BEACH"	"14 Pacific Rd"	4	"House"	2200.0	"https://www.domain.com.au/14-pacific-road-palm-beach-nsw-2108-2013868708"	31.1
"PANANIA"	"56 Carson St"	4	"House"	Passed In	"https://www.domain.com.au/56-carson-street-panania-nsw-2213-2013934940"	21.7
"PANANIA"	"103 Picnic Point Rd"	4	"Duplex"	Passed In	"https://www.domain.com.au/103-picnic-point-road-panania-nsw-2213-2013938931"	21.7
"PANANIA"	"12 Windermere Cr"	4	"House"	1162.0	"https://www.domain.com.au/12-windermere-crescent-panania-nsw-2213-2013928783"	21.7
"PARRAMATTA"	"510/6 Charles St"	3	"Unit"	Passed In	"https://www.domain.com.au/510-6-charles-street-parramatta-nsw-2150-2013909013"	19.6
"PEAKHURST"	"12 Walker Av"	3	"House"	Passed In	"https://www.domain.com.au/12-walker-ave-peakhurst-nsw-2210-2013925190"	16.9
"PEAKHURST HEIGHTS"	"3 Bayview Rd"	3	"House"	1130.0	"https://www.domain.com.au/3-bayview-road-peakhurst-heights-nsw-2210-2013932885"	17.8
"PEAKHURST HEIGHTS"	"32 Isaac St"	3	"House"	1507.0	"https://www.domain.com.au/32-isaac-street-peakhurst-nsw-2210-2013953662"	17.8
"PENDLE HILL"	"35 Camillo St"	3	"House"	965.0	"https://www.domain.com.au/35-camillo-street-pendle-hill-nsw-2145-2013932081"	24.3
"PENSHURST"	"16 Lansdowne St"	4	"House"	Price withheld	"https://www.domain.com.au/16-lansdowne-street-penshurst-nsw-2222-2013932829"	15.4
"POINT FREDERICK"	"9 Harrison St"	3	"House"	1450.0	"https://www.domain.com.au/9-harrison-street-point-frederick-nsw-2250-2013926448"	48.1
"PYMBLE"	"23 Alma St"	4	"House"	Passed In	"https://www.domain.com.au/23-alma-street-pymble-nsw-2073-2013922750"	15
"PYMBLE"	"21 Fern St"	5	"House"	Passed In	"https://www.domain.com.au/21-fern-street-pymble-nsw-2073-2013910476"	15
"PYRMONT"	"46/1-5 Harwood St"	1	"Unit"	Price withheld	"https://www.domain.com.au/46-1-5-harwood-street-pyrmont-nsw-2009-2013926020"	1.3
"PYRMONT"	"9/102 Miller St"	2	"Unit"	Price withheld	"https://www.domain.com.au/9-102-miller-street-pyrmont-nsw-2009-2013926017"	1.3
"QUEENSCLIFF"	"1/21 Cavill St"	1	"Unit"	685.0	"https://www.domain.com.au/1-21-cavill-street-queenscliff-nsw-2096-2013940355"	11.8
"RANDWICK"	"23/244-254 Alison Rd"	2	"Unit"	900.0	"https://www.domain.com.au/23-244-alison-road-randwick-nsw-2031-2013938901"	6
"RANDWICK"	"3/47 Avoca St"	2	"Unit"	890.0	"https://www.domain.com.au/3-47-avoca-street-randwick-nsw-2031-2013931453"	6
"RANDWICK"	"1/1A Bishops Av"	2	"Unit"	1150.0	"https://www.domain.com.au/1-1a-bishops-avenue-randwick-nsw-2031-2013924647"	6
"RANDWICK"	"3/29-31 Gilderthorpe Av"	2	"Unit"	1100.0	"https://www.domain.com.au/3-29-31-gilderthorpe-avenue-randwick-nsw-2031-2013920358"	6
